"URI","Label","Project","Project URI","Item Category","Last Updated","Authorship","Latitude (WGS-84)","Longitude (WGS-84)","Geospatial note","Early Date (BCE/CE)","Late Date (BCE/CE)","Context URI","Context (1)","Context (2)","Context (3)","Context (4)","Context (5)","Context (6)","Figure Id","Pottery Form","Group","Catalogue Id","Sub-form","Has note","link","Standard","Principle Author / Analyst","Description"
"http://opencontext.org/subjects/9AA12576-A819-4FD9-F606-47C28128A9C2","Pottery 60","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/51CA2229-27BC-4168-89EB-68872093C145","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 41","","9.0","Dipper Jug","Jugs","02-P-36","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 2.jpg","Great Temple Pottery Report","Shari L. Saunders","9. Dipper Jug. Cat. No. 02-P-36. Rim Diam. 7.4 cm. Base Diam. 3.5 cm. Pale red 10R 6/4 ware with black core. Widest part damaged with pressure before firing but after ridging. Location: Trench 94, Locus 41."
"http://opencontext.org/subjects/0AE100B9-4E93-4199-E0E2-DA8B36BDE899","Pottery 217","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/846BF088-4056-4406-B060-35873EB36306","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 41","Seq. 89875","4.0","Basket Bowl","Varia","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Varia.jpg","Great Temple Pottery Report","Shari L. Saunders","4. Basket Bowl. Base Diam. 2.2 cm. Fabric black throughout. Ribbed exterior. String-cut base. Blackened slip on interior. Location: UT, Residential Quarter, Trench 94, Locus 41. Room 10. Sequence No. 89875."
"http://opencontext.org/subjects/2EE0BE76-6D6A-4BA0-BC8E-6BFC78DEBECF","Pottery 216","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/846BF088-4056-4406-B060-35873EB36306","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 41","Seq. 89875","3.0","Kernos","Varia","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Varia.jpg","Great Temple Pottery Report","Shari L. Saunders","3. Kernos. Rim Diam. 4 cm. Thickness: 5 mm. Pale yellow 2.5Y 8/3 fabric. Excised ridge on thick everted rim. Location: UT, Residential Quarter, Trench 94, Locus 41. Room 10. Sequence No. 89875."
"http://opencontext.org/subjects/BCF3F55A-FB2E-4EAD-69E0-82D009C71F67","Pottery 14","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/846BF088-4056-4406-B060-35873EB36306","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 41","Seq. 89875","114.0","Casserole Bowl","Casserole Bowls","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 19 (108-116).jpg","Great Temple Pottery Report","Shari L. Saunders","114. Casserole Bowl. Diam. 23 cm. Light red 2.5YR 7/8 ware, with dark reddish-gray 10R 4/1 strokes on the interior, and pinkish white 7.5YR 8/2 slip on rim edge. Spout-like handle. UT, Residential Quarter, Trench 94, Locus 41, Room 10. Sequence No. 89875."
"http://opencontext.org/subjects/025537EA-B44F-4B12-F948-E94775A49EF1","Pottery 83","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/846BF088-4056-4406-B060-35873EB36306","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 41","Seq. 89875","32.0","Jug with Trefoil Spout","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 7.jpg","Great Temple Pottery Report","Shari L. Saunders","32. Jug with Trefoil Spout. Diam. 3.8 cm. Thickness: 3 mm. Coarse light red 2.5YR 7/8 ware. Very pale brown 10YR 8/3 slipped exterior and interior upper neck. Location: UT, Residential Quarter, Trench 94, Locus 41. Room 10. Sequence No. 89875."
"http://opencontext.org/subjects/C0C857F5-935B-4B4C-19CE-41B0EBC8F834","Pottery 242","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/DAE6AED6-9764-4433-EE1F-3D8EA0E7E33D","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94211","24.0","Bowl","Gruppe 7","","With incurving rim and thin walls","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 6 (24-29).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Cat. No. 02-P-63. Diam. 19 cm. Reddish yellow 5YR 5/8 ware. Decorated with Nabataean Phase 2c motifs in red 10R 4/6, including feather-myrtle wreaths and drips along interior rim edge. Very pale brown/white 10YR 8/2 slipped band on the rim exterior. Location: UT, Residential Quarter, Trench 94, Locus 75, Floor bedding Room 3. Sequence No. 94211. Cf., Khasna excavations."
"http://opencontext.org/subjects/C17B9C28-8077-48BA-2EB1-2A91EFACEB10","Pottery 135","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/813D385B-C531-4AB6-BBCE-7477BB0DBC9B","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94212","84.0","Jug","Jugs","02-P-59","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 13.jpg","Great Temple Pottery Report","Shari L. Saunders","84. Jug. Cat. No. 02-P-59. Diameter at neck: 2.6 cm. Thickness: 3 mm. Red 2.5YR6/8 ware. Ring base. Vestiges of loop handle. Location: UT Residential Quarter, Trench 94 Locus 75. Sequence No. 94212."
"http://opencontext.org/subjects/DDB77DF1-9873-4E39-D2A9-B5BEA7532703","Pottery 76","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/DC0A5F30-6534-4A87-9FD2-A778EC8E0C8B","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94009","25.0","Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 5.jpg","Great Temple Pottery Report","Shari L. Saunders","25. Jug. Diam. 5 cm. Reddish gray 2.5YR 5/ ware. Exterior fabric color is light red 2.5YR 6/8. White 10YR 8/1 slip. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94009. Cf., Petra Church (Gerber 2001a, Fig. 1, 17)."
"http://opencontext.org/subjects/D859862B-E9E6-4240-4C20-68E5314AD963","Pottery 329","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","11.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 2.jpg","Great Temple Pottery Report","Shari L. Saunders","Storage Jar. Diam. 12.5 cm. Thickness: 4 mm. Light red 2.5YR 6/6 ware with gray core on interior edge. Pinkish white 7.5YR 8/2 slip on exterior and rim top. Incised wavy line on neck. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. Cf., Petra (Parr 1970), CE second century."
"http://opencontext.org/subjects/A57D38FF-B31C-4AA1-72ED-F18B7F2096BF","Pottery 322","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","4.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 1.jpg","Great Temple Pottery Report","Shari L. Saunders","Storage Jar. Diam. 15 cm. Thickness: 4 mm. Light red 2.5YR 6/8 ware with gray core along interior. Very pale brown 10YR 8/2 slip on exterior. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. May be same jar as #5 below with diameter altered by handle attachment. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 6, 13)."
"http://opencontext.org/subjects/2F39FCFA-F3C7-4893-401D-CB7224820C17","Pottery 323","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","5.0","Storage Jar","","","Large Storage Jar","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Storage Jars 1.jpg","Great Temple Pottery Report","Shari L. Saunders","Storage Jar. Diam. 13 cm. Thickness: 6.5 mm. Light red 2.5YR 6/8 ware with gray core along interior. Very pale brown 10YR 8/2 slip on exterior. Location: UT Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 6, 13)."
"http://opencontext.org/subjects/0A35A9EC-BA69-4EEC-5E5B-745E270FF812","Pottery 183","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","18.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 4.jpg","Great Temple Pottery Report","Shari L. Saunders","18. Cooking Pot. Diam. 19 cm. Thickness: 4.5-5.5 mm. Light red 2.5YR 6/8 ware with gray 5YR 5/1 core. Quantity of lime on exterior surface. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197."
"http://opencontext.org/subjects/2305BF2F-832C-4BA2-D20E-5455B56A1676","Pottery 182","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","17.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 3.jpg","Great Temple Pottery Report","Shari L. Saunders","17. Cooking Pot. Diam. 15. Thickness: 3-5 mm. Coarse light red 2.5YR 7/8 ware with thin gray core. Self-same light red 2.5YR 7/6 slip on exterior. Lower exterior is burnt. Location: UT, Residential Quarter, Trench 94, Locus 75, Sequence No. 94197."
"http://opencontext.org/subjects/3B531628-A831-4EEE-55E5-707EBAE8D691","Pottery 181","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","16.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 3.jpg","Great Temple Pottery Report","Shari L. Saunders","16. Cooking Pot. Diam. 13 cm. Thickness: 3 mm. Fine light red 2.5YR 7/8 ware. Poorly fired slip on exterior and over rim is gray 5YR 5/1. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197."
"http://opencontext.org/subjects/062AF0AF-9102-4692-9C4E-25EE82F562E2","Pottery 167","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","2.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 1.jpg","Great Temple Pottery Report","Shari L. Saunders","2. Cooking Pot. Diam. 13 cm. Thickness: 4 mm. Fine light red 2.5YR 7/8 ware with no visible inclusions. Everted rim with slightly bulging neck. Red 2.5YR 5/6 slip on exterior with a band of pinkish white 5YR 8/2 slip on rim and neck. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 6, 9), first half of CE first century."
"http://opencontext.org/subjects/03920A93-CEFD-4C6F-2F26-5B0E558CFBBE","Pottery 169","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","4.0","Cooking Pot","Cooking Pots","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Cooking Pots 1.jpg","Great Temple Pottery Report","Shari L. Saunders","4. Cooking Pot. Diam. 20 cm. Thickness: 5 mm. Light red 2.5YR 7/6 ware. Everted rim and bulging neck. Very pale brown 10YR 8/3 slip on exterior. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197."
"http://opencontext.org/subjects/59450CD0-2E26-4466-2034-E17AFAF32F35","Pottery 67","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","16.0","Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 4.jpg","Great Temple Pottery Report","Shari L. Saunders","16. Jug. Diam. 5 cm. Thickness: 4.5 mm. Light red 2.5YR 7/8 ware. Light red 10R 6/8 slipped exterior. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. Cf., North Ridge Tomb 1 (Bikai 2001, Fig. 5, 19); lagynos form in Eastern Terra Sigillata ware and dated 50 BCE - 0 CE (Gunneweg et al. 1983, Fig. 24, 5); Oboda (Negev 1986, #849); Petra Church (Gerber 2001a, Fig. 1. 16), dated to second half of CE first century to early second; Petra Street (Parr 1970, Fig. 6, 79), Phase XII."
"http://opencontext.org/subjects/33D1F6A5-5784-4B25-D1C1-7838B3596894","Pottery 12","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-22","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/032BBB84-4F3F-47F5-0CC3-64CDAD20FAB0","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 75","Seq. 94197","112.0","Casserole Bowl","Casserole Bowls","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 19 (108-116).jpg","Great Temple Pottery Report","Shari L. Saunders","112. Casserole Bowl. Diam. 22 cm. Thickness: 2.5 mm. Fine light red 2.5YR 7/6 ware. Black exterior and rim top but evidence of white 10YR 8/1 slip. Location: UT, Residential Quarter, Trench 94, Locus 75. Sequence No. 94197. Cf., general type Ez Zantur (Stucky et al., 1994), early CE second century."
"http://opencontext.org/subjects/8CB0F826-06FA-49BC-1DA9-2BA47DE23809","Pottery 282","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/D05682EF-3CF8-4D70-C709-40B2C2E44039","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94072","64.0","Bowl","Gruppe 8","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 12 (57-67).jpg","Great Temple Pottery Report","Shari L. Saunders",""
"http://opencontext.org/subjects/C3C1367A-E9B6-45B4-ECBC-6E7A69D6E720","Pottery 255","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/D05682EF-3CF8-4D70-C709-40B2C2E44039","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94072","37.0","Bowl","Gruppe 7","","With inward sloping rim and strong carination","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 7 (30-38).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 16 cm. Thickness: 2 mm. Fine light red 2.5YR 6/8 ware. Exterior color is light reddish brown 5YR 6/3 and gray 5YR 6/1 (burnt), with white 10YR 8/1 paint on exterior rim. Representative of seven similar rims. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94072."
"http://opencontext.org/subjects/120ACEA6-99D1-4E44-7DAA-866A5963EC4C","Pottery 228","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/D05682EF-3CF8-4D70-C709-40B2C2E44039","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94072","10.0","Bowl","Gruppe 6","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 2 (8-13).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 15 cm. Light red 2.5YR 7/6 ware, decorated with a white 2.5Y 8/1 band on the exterior rim. This is one of five rim fragments of similar form. Location: UT, Residential Quarter, Trench 94, Locus 53, Sequence No. 94072. Cf., Schmid Gruppe 6 648."
"http://opencontext.org/subjects/A8DA31B3-AE9B-40D1-BF5C-153BB844D248","Pottery 250","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/D05682EF-3CF8-4D70-C709-40B2C2E44039","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94072","32.0","Bowl","Gruppe 7","","With vertical rim and strong carination","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 7 (30-38).jpg","Great Temple Pottery Report","Shari L. Saunders","Bowl. Diam. 16 cm. Light red 2.5YR 7/6 ware. White 10YR 8/2 band on exterior rim and a thin wash of white slip on the exterior. This is one example of seven similar rims. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94072."
"http://opencontext.org/subjects/917C7849-ADEF-4CB1-2BD8-1FCA87BBECE7","Pottery 128","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","77.0","Jar/Jug Base","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 13.jpg","Great Temple Pottery Report","Shari L. Saunders","77. Jar/Jug Base. Pottery container P-109. Diam. 5.5 cm. Thickness: 2 mm. Fine light red 2.5YR 7/8 ware. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050. (Not represented)."
"http://opencontext.org/subjects/F5359074-E084-4C9F-0C42-73E2B313F573","Pottery 123","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","72.0","Jar/Jug Base","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 12.jpg","Great Temple Pottery Report","Shari L. Saunders","72. Jar/Jug Base. Diam. 4 cm. Light red 2.5YR 7/8 ware. Fine rouletting on exterior at base. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050."
"http://opencontext.org/subjects/6D60122E-91F9-4891-425F-1DE2B136B0E7","Pottery 80","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","29.0","Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 7.jpg","Great Temple Pottery Report","Shari L. Saunders","29. Jug. Diam. 2.3 cm. Thickness: 3 mm. Dark gray 7.5YR 4/1 ware. Exterior color is light red 2.5YR 6/6. Handle has combed incisions on side. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050."
"http://opencontext.org/subjects/0A646BC5-52A3-45F5-2B81-C461DCE6CD2B","Pottery 79","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","28.0","Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 7.jpg","Great Temple Pottery Report","Shari L. Saunders","28. Jug. Diam. 2.4 cm. Thickness: 1.5 mm. Fine yellowish red 5YR 5/8 ware with quantity of lime inclusions. Self-same slip on exterior. Two handles. Broken handle was not set parallel to other. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050. Cf. North Ridge Tomb 2 (Bikai 2001, Fig. 9, 17)."
"http://opencontext.org/subjects/800CD314-61AD-4B6D-934B-92376720FA0A","Pottery 69","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","18.0","Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 4.jpg","Great Temple Pottery Report","Shari L. Saunders","18. Jug. Diam. 4 cm. Thickness 2-3 mm. Coarse red 2.5YR 5/8 ware. Pale yellow 2.5YR 8/2 slip on exterior and rim top. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050. Cf., North Ridge Tomb 2 (Bikai 2001, Fig. 8, 8), second half of CE first century to early second century."
"http://opencontext.org/subjects/9FDA5A6C-47C4-4F7F-351F-BC8BC3E65D0E","Pottery 68","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","17.0","Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 4.jpg","Great Temple Pottery Report","Shari L. Saunders","17. Jug. Diam. 5.5 cm. Thickness: 4 mm. Fine light red 2.5YR 7/8 ware. Pale yellow 2.5Y 8/2 slip on exterior. Vestiges of a 4 cm wide combed handle. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050. Cf., North Ridge Tomb 2 (Bikai 2001, Fig. 8, 8), second half of CE first century to early second century."
"http://opencontext.org/subjects/049818E4-5ADA-485C-4C67-F9612FB7E062","Pottery 59","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","8.0","Dipper Jug","Jugs","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Jugs 2.jpg","Great Temple Pottery Report","Shari L. Saunders","8. Dipper Jug. Diam. 7 cm. Thickness: 3.5 mm. Fine light red 2.5YR 7/8 ware. Handle ridged. Location: UT, Residential Quarter, Trench 94, Locus 53. Sequence No. 94050."
"http://opencontext.org/subjects/1D832B40-F416-4B7B-FC28-3FBF1E2A97A5","Pottery 26","Petra Great Temple Excavations","http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857","Pottery","2014-07-23","Shari L. Saunders","30.328700000000000000000","35.442100000000000000000","Best available location data","-200","360","http://opencontext.org/subjects/83D6849D-8A27-4804-4E4E-0A2E7127A583","Jordan","Petra Great Temple","Upper Temenos","Trench 94","Locus 53","Seq. 94050","126.0","Bowl","Cooking Bowls","","","This is one of some 300+ representative examples of pottery documented at the Great Temple Excavations","Bowls 21 (123-127).jpg","Great Temple Pottery Report","Shari L. Saunders",""
